"incidentid","statusid","flowstatusid","assignmentgroupid","summarydescription","incidentdescription","impactid","priorityid","categoryid","assignedusercode","opendate","closedate","startdate","solutiondescription","requesttypeid","calltypeid","solutionmethod","username","definitioncategoryid","definitioncategorypath"
1294120,"14",NULL,5768,"mail istisnası tanımlama","merhaba ,
 nurcanozlem@teknikoto.com mail adresine kredi onay yazısı ve imza sirlülerimizi göndereceğiz istina tanımlanmasını rica ederiz.","2","4",18271,"keskinme","2025-12-18 10:04:33.98","2025-12-18 10:05:52.04","2025-12-17 14:13:02.747","merhaba, hotmail  adresine hassas veri gönderim yapılmak istediği görülmüştür, ilgili hassas veri gönderiminin BOA üzerinden gönderilmesi veya maskeli gönderilmesinin sağlamaması hakkında bilgi verebilir misiniz?
Bu şekilde gönderilemiyorsa müşteri talebine ait bir mail olduğunu ve müşterinin BOA üzerindeki kayıtlı mailinin ekran görüntüsünü divite eklemeniz mümkün müdür?","10","3","merhaba, hotmail  adresine hassas veri gönderim yapılmak istediği görülmüştür, ilgili hassas veri gönderiminin BOA üzerinden gönderilmesi veya maskeli gönderilmesinin sağlamaması hakkında bilgi verebilir misiniz?
Bu şekilde gönderilemiyorsa müşteri talebine ait bir mail olduğunu ve müşterinin BOA üzerindeki kayıtlı mailinin ekran görüntüsünü divite eklemeniz mümkün müdür?","keskinme",NULL,NULL
1294191,"14",NULL,5768,"PayTR","PayTR ödeme kuruluşu mail","2","4",18271,"keskinme","2025-12-17 16:21:19.153","2025-12-17 16:37:11.04","2025-12-17 14:45:26.837","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1293958,"14",NULL,5768,"hesap ekstresi yazdıramama","Şube koordinasyon gişe destek personeliyim. Windows 11 yüklü cihazlardan hesap ekstresi yazdırmaya çalıştığımda;

 '' Hesap Ekstresi Paylaşımı - Güvenlik Bilgilendirmesi''  başlığı altında  '' Kuveyt Türk müşterisine ait hesap ekstresi dosyasının 2025-11-18 16:05:37 tarihinde \\srvsube-215\MFP-OPERASYON adresine göndermek istediniz. Bilgi güvenliği politikaları gereğince bu işlem engellenmiştir. 

Hesap ekstresini akıştan çıkartarak gönderim işlemini yeniden deneyebilirsiniz.

Gönderim işleminin hesap ekstresi ile beraber iletilmesi gerekliyse BT Mercek Talep – Çağrı Oluştur ekranından “Yetki ve Erişim Talepleri > Veri Koruma Sistemi İstisna Tanımlama” kategorisinden çağrı oluşturabilirsiniz.

Kuveyt Türk Veri Güvenliği Ekibi  gibi  mailler geliyor. 
Yardımlarınızı rica ederim.","2","4",18271,"keskinme","2025-12-18 10:01:27.46","2025-12-18 10:02:21.273","2025-12-17 09:29:35.533","merhaba, çıktı olarak hassas veri paylaşımı yapılmak istediği görülmüştür, ilgili hassas veri gönderiminin BOA üzerinden gönderilmesi veya maskeli gönderilmesinin sağlamaması hakkında bilgi verebilir misiniz?
Bu şekilde gönderilemiyorsa müşteri talebine ait bir mail olduğunu ve müşterinin BOA üzerindeki kayıtlı mailinin ekran görüntüsünü divite eklemeniz mümkün müdür?","10","3","merhaba, çıktı olarak hassas veri paylaşımı yapılmak istediği görülmüştür, ilgili hassas veri gönderiminin BOA üzerinden gönderilmesi veya maskeli gönderilmesinin sağlamaması hakkında bilgi verebilir misiniz?
Bu şekilde gönderilemiyorsa müşteri talebine ait bir mail olduğunu ve müşterinin BOA üzerindeki kayıtlı mailinin ekran görüntüsünü divite eklemeniz mümkün müdür?","keskinme",NULL,NULL
1294241,"14",NULL,5768,"mail iletilmesi hk","elif.bal@katilimemeklilik.com.tr; Travel Health Insurance Claims <travel@remed.com.tr>; Sağlık İletişim ve Talep Yönetimi <KESaglikITY@katilimemeklilik.com.tr>
yukarıda bulunan mail adreslerine katılım Emeklilik sigorta şirketinden tazmin talebinde bulunmak amacıyla çeşitli evraklar göndermek istiyorum. Mail başlıkları aşağıdaki gibidir. 
Evrak Talebi // Katılım: 535969 // Dilek Gecim  // 20251275229
Evrak Talebi // Katılım: 535675 // Murat Tevfik Gecim // 20251275202
Evrak Talebi // Katılım: 535971 // Idil Gecim // 20251275215","2","4",18271,"keskinme","2025-12-17 16:23:02.783","2025-12-18 09:59:23.55","2025-12-17 16:09:28.047","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294223,"14",NULL,5768,"mail istisna talebi","Fatura anlaşmalı gümrük müşavirliğimize , leasing işlem aşaması için gönderilmektedir.","2","4",18271,"keskinme","2025-12-17 16:22:54.797","2025-12-17 16:41:48.453","2025-12-17 15:41:49.183","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294221,"14",NULL,5768,"Tedarikçi Firma Mail Gönderimi Hk.","Merhaba,
Tedarikçi firmamıza her hafta sevk yapmaktayız. Sevk yapılmadan önce arşiv koli barkod bilgilerini içeren excel dosyaları göndermekteyiz. Barkod bilgisi 11 haneli olması nedeniyle sistem TC no olarak algılamakta ve veri koruma nedeniyle maili engellemektedir. Bu durumu sık sık yaşıyoruz. Şuanki mailin gönderilmesi, sonraki süreçlerde ise veri koruma engeline takılmaksızın desteklerinizi rica ederiz.","2","4",18271,"keskinme","2025-12-17 16:22:46.983","2025-12-17 16:40:54.27","2025-12-17 15:37:09.09","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294217,"14",NULL,5768,"pwc ye excel paylaşımı hk.","merhaba yıl sonu çalışmaları kapsamında evraklarını gönderilmesini talep ediyorum.","2","4",18271,"keskinme","2025-12-17 16:22:37.513","2025-12-17 16:40:00.773","2025-12-17 15:27:50.203","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294209,"14",NULL,5768,"swift gönderimi","müşterimize gelen bedellerin swift gönderim hk.","2","4",18271,"keskinme","2025-12-17 16:22:29.023","2025-12-17 16:39:06.71","2025-12-17 15:06:42.78","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294202,"14",NULL,5768,"mail gönderimi","Merhaba uyumsoft firmasına sehven fazla fatura ödemesi yaptığımız için ödemenin iadesini talep etmek için iban bilgileri içeren mail atmamız gerekiyor fakat veri koruma sistemine takılmaktadır. Konu hakkında yardımlarınızı rica ederim.","2","4",18271,"keskinme","2025-12-17 16:21:31.367","2025-12-17 16:38:11.513","2025-12-17 14:57:16.993","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294099,"14",NULL,5768,"mail gönderimi hk.","17/12/2025 tarihinde 13:46 da emre.kaplan@borusanoto.com adresine gönderilmek istenen ekteki mailin gönderilmesine izin verilmesi rica olunur.","2","4",18271,"keskinme","2025-12-17 14:29:51.33","2025-12-17 16:35:36.373","2025-12-17 13:50:27.383","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294092,"14",NULL,5768,"ıban paylaşımı hk.","8335558 - İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ ile maaş ve promosyon anlaşması yapılmış olup, üniversite tarafından ödeme listeleri vs hazırlanması için çalışanların iban bilgisi talep edilmektedir. 
Iban listesi divite eklenmiş olup , ilgili mailin veri koruma sistemine takılmadan gönderilebilmesi için istisna tanımlanması husususunda yardımlarınızı talep ederiz.","2","4",18271,"keskinme","2025-12-17 14:29:43.313","2025-12-17 16:33:55.057","2025-12-17 13:43:28.783","Merhaba, açıklamaya izu.edu.tr için istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya izu.edu.tr için istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294082,"14",NULL,5768,"Veri koruma izni","Müşterimize ait hesap ektresi masaüstüne indiirlmiş yazıcıdan yazdırılamk istenmiştir. İşlemin istisna tutulması rica olunur.","2","4",18271,"keskinme","2025-12-17 14:29:30.983","2025-12-17 16:32:09.727","2025-12-17 13:26:24.767","merhaba, çıktı olarak hassas veri gönderim yapılmak istediği görülmüştür, ilgili hassas veri gönderiminin BOA üzerinden gönderilmesi veya maskeli gönderilmesinin sağlamaması hakkında bilgi verebilir misiniz?
Bu şekilde gönderilemiyorsa müşteri talebine ait bir mail olduğunu ve müşterinin BOA üzerindeki kayıtlı mailinin ekran görüntüsünü divite eklemeniz mümkün müdür?","10","3","merhaba, çıktı olarak hassas veri gönderim yapılmak istediği görülmüştür, ilgili hassas veri gönderiminin BOA üzerinden gönderilmesi veya maskeli gönderilmesinin sağlamaması hakkında bilgi verebilir misiniz?
Bu şekilde gönderilemiyorsa müşteri talebine ait bir mail olduğunu ve müşterinin BOA üzerindeki kayıtlı mailinin ekran görüntüsünü divite eklemeniz mümkün müdür?","keskinme",NULL,NULL
1294081,"14",NULL,5768,"DLP İstisna Tanımı","Veri Güvenliği süreçlerinin kalitesini artırmak adına geliştirmek adına istisna talebi verebilir misiniz? teşekkürler.","2","4",18271,"keskinme","2025-12-17 14:03:01.393","2025-12-17 14:03:17.887","2025-12-17 13:23:42.58","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294077,"14",NULL,5768,"İstisna Talebi HK.","Merhaba kolay gelsin;

Müşterimiz EFEKTİF ENDÜSTRİYEL firmasının LEASİNG işlemiyle alakalı ekte yer alan dekontları satıcı firmaya göndermemiz gerekmektedir. Gönderirken Veri Koruma Sistemine takıldığından gönderim yapamamaktayız. İstisna tanımlanması konusunda yardımlarınızı arz/rica ederim.","2","4",18271,"keskinme","2025-12-17 14:02:52.853","2025-12-17 16:31:02.127","2025-12-17 12:46:21.067","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294072,"14",NULL,5768,"Maaş listesi yazdırma işleminde veri koruma uyarısının giderilmesi hkk.","Merhaba,
Ekte yer alan müşterimizin hesabından yaptığı maaş ödemelerine ait listeyi çıktı alırken veri koruma engeline takılmaktayız.
Yazdırma işleminde veri koruma kısıtının kaldırılmasını rica ederiz.","2","4",18271,"keskinme","2025-12-17 14:02:46.29","2025-12-17 16:30:02.717","2025-12-17 12:20:45.61","merhaba, ekte bir belge yer almamaktadır, ek olarak belgeyi mail olarak iletememe nedeniniz iş kapsamı hakkında bilgi iletebilir misiniz?","10","3","merhaba, ekte bir belge yer almamaktadır, ek olarak belgeyi mail olarak iletememe nedeniniz iş kapsamı hakkında bilgi iletebilir misiniz?","keskinme",NULL,NULL
1294069,"14",NULL,5768,"Mail Serbest Bırakılması Hk.","Merhabalar,

Dış denetim sürecimiz kapsamında oguzhangundogdu@brothersandpartners.com.tr mail adresine 12.19'da gönderilen mailin serbest bırakılmasını rica ederiz.

İyi çalışmalar.","2","4",18271,"keskinme","2025-12-17 14:02:38.65","2025-12-17 16:28:20.31","2025-12-17 12:22:04.187","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
1294018,"14",NULL,5768,"LEASING PROJE MAİLİ","Merhaba,
müşterimize leasing projesinin evraklarını iletmekteyiz. Evraklar arasında gümrük ödemelerine ait dekontlar da mevcuttur. Mailin müşteriye gönderilebilmesi konusunda istisna tanımlanmasını talep ederiz.","2","4",18271,"keskinme","2025-12-17 11:53:16.407","2025-12-17 11:52:25.293","2025-12-17 10:57:05.16","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","10","3","Merhaba, açıklamaya istinaden mailiniz serbest bırakılmıştır/karşı tarafa gönderilmiştir. Konu ile ilgili ek bir aksiyon almanıza gerek bulunmamaktadır(tekrar maili göndermeye çalışmanıza gerek bulunmamaktadır). Mailin teslim edilmesi ile ilgili karşı taraftan teyit alabilirsiniz. İyi çalışmalar.","keskinme",NULL,NULL
